siteIdx,link,text
1,https://lecturile-emei.blogspot.com/2012/12/,"În primul rând, trebuie să îi mulțumesc , cel care mi-a recomandat acest roman puțin cunoscut, pe care, cel mai probabil, l-aș fi trecut cu vederea. Din câte am observat, „Un cerc în iarbă” nu este tradus în engleză, iar la noi nu a mai fost reeditat din 1991, deși ar merita să ajungă din nou pe rafturile librăriilor. Cartea autorului olandez Oek de Jong cuprinde un tablou vivant al Romei de la sfârșitul anilor '70, cu tumultuoasa ei scenă politică, culturală și socială, adusă la viață printr-o scriitură excelentă și prin personaje bine individualizate, cu voci și trăsături distincte. „Un cerc în iarbă” ne vorbește despre iubirea pasională, artă și politică, coborând în profunzimea acestor teme prin introspecții cu privire la condiția umană și menirea artistului, dar și prin reflecții despre poezie, dragoste și relațiile dintre oameni. Personajele au o viață interioară complexă, pe care autorul o urmărește în paralel cu cea exterioară, într-o narațiune densă presărată cu istorioare pitorești, cu aer de legendă, preluate din diferite părți ale Italiei. Pe fundalul tuturor acestor vieți și povești se află Roma, cu străzile ei șerpuitoare și arhitectura impresionantă, oraș a cărui evocare va stârni melancolie în sufletul celor care l-au vizitat la un moment dat."
1,https://lecturile-emei.blogspot.com/2012/,"În primul rând, trebuie să îi mulțumesc , cel care mi-a recomandat acest roman puțin cunoscut, pe care, cel mai probabil, l-aș fi trecut cu vederea. Din câte am observat, „Un cerc în iarbă” nu este tradus în engleză, iar la noi nu a mai fost reeditat din 1991, deși ar merita să ajungă din nou pe rafturile librăriilor. Cartea autorului olandez Oek de Jong cuprinde un tablou vivant al Romei de la sfârșitul anilor '70, cu tumultuoasa ei scenă politică, culturală și socială, adusă la viață printr-o scriitură excelentă și prin personaje bine individualizate, cu voci și trăsături distincte. „Un cerc în iarbă” ne vorbește despre iubirea pasională, artă și politică, coborând în profunzimea acestor teme prin introspecții cu privire la condiția umană și menirea artistului, dar și prin reflecții despre poezie, dragoste și relațiile dintre oameni. Personajele au o viață interioară complexă, pe care autorul o urmărește în paralel cu cea exterioară, într-o narațiune densă presărată cu istorioare pitorești, cu aer de legendă, preluate din diferite părți ale Italiei. Pe fundalul tuturor acestor vieți și povești se află Roma, cu străzile ei șerpuitoare și arhitectura impresionantă, oraș a cărui evocare va stârni melancolie în sufletul celor care l-au vizitat la un moment dat."
1,https://lecturile-emei.blogspot.com/2013/06/,"► „Târfe asasine”, de Roberto Bolaño ◄ Ed. Curtea Veche, 2009, 211 pag. | Traducere: Alina Cantacuzino Titlu original: „Putas asesinas”, 2001 | Țara: Chile „Târfe asasine” a fost prima mea incursiune în proza, fie ea scurtă sau lungă, a chilianului Roberto Bolaño și trebuie să spun că am fost fermecată de imaginația și de talentul său de povestitor. Mi-a plăcut senzația de visare care m-a cuprins pe măsură ce mă adânceam în povestirile din acest volum, ca și cum aș fi stat împreună cu autorul lângă un foc de tabără, iar el, aflat pe punctul de a adormi și fără a duce poveștile la capăt , mi-ar fi murmurat întâmplări din viața reală, în care s-au insinuat o sumedenie de amănunte fabulate. Prozele din „Târfe asasine” sunt, în cea mai mare parte, lipsite de un final concret – fapt care m-a cam deranjat la început, însă ulterior am descoperit un farmec aparte în acest văl de mister și de neîmplinire, ca și cum poveștile ar fi putut continua ceva mai încolo, după o pauză. Personificând diferite caractere, dar lăsând impresia că își păstrează, de cele mai multe ori, identitatea, Bolaño se oprește asupra unor întâmplări de viață disparate, banale sau extraordinare, cu temă literară, erotică sau chiar microbistă. Două dintre ele sunt relatate de către B, un alter-ego al scriitorului care revine și în alte volume, iar majoritatea sunt narate la persoana întâi singular, ceea ce întărește senzația de confesiune. Singura care rupe acest tipar este chiar „Târfe asasine”, care curge sub forma unui monolog și este, totodată, singura povestire în care protagonistul este de sex opus: o femeie (nu neapărat târfă și nici ucigaș de profesie, sau poate că da) care a răpit un bărbat necunoscut, zărit la televizor, la finalul unui meci de fotbal."
1,https://lecturile-emei.blogspot.com/2013/12/,"► „Pianista”, de Elfriede Jelinek ◄ Ed. Polirom, 2004, 273 pag. | Traducere: Nora Iuga Titlu original: „ Die Klavierspielerin”, 1983 | Țara: Austria Romanul Elfriedei Jelinek este de o brutalitate și de o zădărnicie cutremurătoare. Nu pot spune că m-a bucurat această călătorie, care m-a condus în străfundurile tenebroase ale psihicului uman și mi-a relevat efectele devastatoare pe care părinții acaparatori le pot avea asupra copiilor. M-am întors la realitate destul de scârbită și întristată și trebuie să mărturisesc că nu mai pot vedea acum lui Michael Haneke – o repetare a poveștii, cel puțin în următorii ani, îmi pare o experiență greu de suportat. Și totuși, „Pianista” este un roman bine scris, cu surprinzătoare momente de poezie; nu îi pot tăgădui valoarea, în ciuda poveștii maladive pe care o conține. Deși muzica este prezentă prin nume de compozitori și piese, ea nu poate atenua senzația de neputință și disperare mută pe care am simțit-o revărsându-se din fiecare pagină a romanului. Aproape că nu există nimic bun, frumos sau dătător de speranță în lumea strâmbă a personajului principal. Pianista este însoțită de muzică, este adevărat, însă această muzică este una silențioasă, abstractă, fiind percepută doar prin intermediul cuvintelor. În schimb, din fundalul poveștii am putut auzi, distinct, pocnetul slab al boldurilor pătrunzând în piele sau abia audibilul fâșâit al lamei de ras, despicând carnea moale a coapselor. Am ajuns să mă tem de revenirea acestor sunete, pe care le puteam distinge clar și dureros, în timp ce muzica, cu efectul său eliberator, se încăpățâna să rămână tăcută. „Pianista”"
1,https://lecturile-emei.blogspot.com/2013/,"► „Pianista”, de Elfriede Jelinek ◄ Ed. Polirom, 2004, 273 pag. | Traducere: Nora Iuga Titlu original: „ Die Klavierspielerin”, 1983 | Țara: Austria Romanul Elfriedei Jelinek este de o brutalitate și de o zădărnicie cutremurătoare. Nu pot spune că m-a bucurat această călătorie, care m-a condus în străfundurile tenebroase ale psihicului uman și mi-a relevat efectele devastatoare pe care părinții acaparatori le pot avea asupra copiilor. M-am întors la realitate destul de scârbită și întristată și trebuie să mărturisesc că nu mai pot vedea acum lui Michael Haneke – o repetare a poveștii, cel puțin în următorii ani, îmi pare o experiență greu de suportat. Și totuși, „Pianista” este un roman bine scris, cu surprinzătoare momente de poezie; nu îi pot tăgădui valoarea, în ciuda poveștii maladive pe care o conține. Deși muzica este prezentă prin nume de compozitori și piese, ea nu poate atenua senzația de neputință și disperare mută pe care am simțit-o revărsându-se din fiecare pagină a romanului. Aproape că nu există nimic bun, frumos sau dătător de speranță în lumea strâmbă a personajului principal. Pianista este însoțită de muzică, este adevărat, însă această muzică este una silențioasă, abstractă, fiind percepută doar prin intermediul cuvintelor. În schimb, din fundalul poveștii am putut auzi, distinct, pocnetul slab al boldurilor pătrunzând în piele sau abia audibilul fâșâit al lamei de ras, despicând carnea moale a coapselor. Am ajuns să mă tem de revenirea acestor sunete, pe care le puteam distinge clar și dureros, în timp ce muzica, cu efectul său eliberator, se încăpățâna să rămână tăcută. „Pianista”"
1,https://lecturile-emei.blogspot.com/2014/01/,"Romanul Michelei Murgia are o frumuseţe aparte, o poezie care nu poate fi tăgăduită, ascunsă în mici detalii, în întorsături de frază, dar şi în pitoreştile cutume ale vieţii din Sardinia - meleagurile natale ale autoarei. Mi-am dorit să citesc această carte din momentul în care am aflat de existenţa ei; mi-am imaginat, de pe atunci, o lume la graniţa dintre real şi fantastic, cu un strop de pitoresc şi magie - reţeta perfectă pentru a deveni o carte favorită. Nu am luat însă în calcul că, uneori, nu sunt de ajuns doar ingredientele, ci şi modul de preparare... este un roman puternic impregnat de tradiţia sardă; mi-au plăcut detaliile pitoreşti din viaţa unei comunităţi restrânse, izolate, care funcţionează încă după reguli ancestrale: culesul viei în momentul în care mirosul fin al unui bătrân decide că strugurii au atins deplina maturitate; mutarea hotarului prin vrăji, pentru a lua din pământul vecinului; pregătirile pentru nuntă, cu numeroase prăjituri tradiţionale, cu belşug de migdale; pâinea nupţială a miresei, împodobită cu porumbei şi flori în relief, care, după nuntă, urmează să fie lăcuită şi păstrată în casa mirilor; noaptea de 1 noiembrie, Noaptea Tuturor Sfinţilor, când uşile caselor sunt lăsate deschise, pentru ca sufletele rudelor să poată intra şi ospăta din merindele pregătite anume; bocitoarele plătite care îşi închiriză vocea pentru a jeli morţii."
1,https://lecturile-emei.blogspot.com/2014/02/,"► „Gustul, mirosul și amintirea”, de Anamaria Smigelschi ◄ Editura Humanitas, 2013, 272 pag. | Colecția: Memorii/Jurnale Editura Humanitas, 2013, | Am avut parte de o surpriză nemaipomenită cu volumul de memorii al Anamariei Smigelschi. În primul rând, pentru că l-am primit în urma unui , pus la cale de și librăriile Humanitas, pe 14 februarie . În al doilea rând, pentru că nu auzisem nici de scriitoare, nici de carte. M-am și speriat un pic citind cuvintele lui Andrei Pleșu de pe ultima copertă, din care am aflat că Anamaria Smigelschi este plastician, ceea ce m-a dus imediat cu gândul la „chirurg plastician”, și trebuie să recunosc că memoriile unei vedete autohtone nu prea-mi trezeau interesul . Dar, frunzărind cartea, mi-a venit inima la loc: autoarea este, de fapt, artist plastic-grafician, iar primele paragrafe au fost de ajuns pentru a-mi spulbera reticența. Abia mai târziu, c ăutând mai multe informații despre artista-scriitoare, am aflat cu mare surprindere că Anamaria Smigelschi este cea care a creat poveștile cu Luna Betiluna și Dora Minodora , păpușile surori care m-au fascinat în copilărie (cartea mai există pe undeva, în biblioteca de acasă, dar numele autoarei îl uitasem între timp). Eh, păi altfel stă treaba în acest caz! Recunosc însă că nu-mi place să acumulez prejudecăți – poate că și amintirile unui chirurg plastician ar fi fost la fel de captivante și demne de citit, dar iată că, de data asta, am scăpat la mustață."
1,https://lecturile-emei.blogspot.com/2014/03/,"Mi-am văzut, în sfârșit, visul cu ochii și am reușit să pun mâna pe Manechinele , ediția românească ce reunește proza completă a lui Bruno Schulz, tot ceea ce s-a păstrat după moartea absurdă a acestui scriitor original, căci manuscrisul neterminat al capodoperei sale, Messiah , a dispărut cu desăvârșire. Despre prima parte a volumului, Prăvăliile de scorţişoară (pe care am citit-o în engleză), am vorbit pe larg în altă , unde mi-am dat frâu liber senzațiilor puternice resimțite la întâlnirea cu imaginația explozivă a scriitorului polonez. Mi-am văzut, în sfârșit, visul cu ochii și am reușit să pun mâna pe Manechinele , ediția românească ce reunește proza completă a lui Bruno Schulz, tot ceea ce s-a păstrat după moartea absurdă a acestui scriitor original, căci manuscrisul neterminat al capodoperei sale, Messiah , Prăvăliile de scorţişoară (pe care am citit-o în engleză), am vorbit pe larg în altă , unde mi-am dat frâu liber senzațiilor puternice resimțite la întâlnirea cu imaginația explozivă a scriitorului polonez. În paralel cu traducerea românească, am frunzărit și ediția de limbă engleză ( Sanatorium Under the Sign of the Hourglass ) și, spre marea mea surpriză, am descoperit că ea conține desene ale autorului, realizate special pentru Sanatoriul timpului . Este a doua situație în care constat că fotografiile lipsesc din ediția românească, din motive pe care nu mi le pot explica (am mai pățit-o și cu , memoriile lui Gregor von Rezzori). Pentru a compensa această lipsă, voi include mai jos câteva dintre desenele lui Bruno Schulz, bizare precum proza acestuia, și - dacă e să mă iau după fotografiile autorului - de o ciudățenie care-i oglindește stranietatea privirii (nu vreau să sugerez că ar fi fost un pic nebun, însă povestirile lui par, uneori, deliruri fantasmagorice ale unei imaginații ce a scăpat de pe făgașul normalității)."
1,https://lecturile-emei.blogspot.com/2014/07/,"De ce fierbe copilul în mămăligă este unul dintre acele titluri pe lângă care am trecut atât de des încât eram convinsă că l-am citit. Și totuși nu, nu am citit acest micro-roman pe care unii l-au numit un poem în proză, și care seamănă cu un jurnal încropit de un copil, în care acesta își trece, parcă în joacă, observații ingenue, întrebări naive și cugetări aparent simpliste despre viața prezentă și cea trecută. Mai mult decât o înșiruire de fraze aparent disparate, cartea cuprinde povestea maturizării unui copil, reconstituită din fragmente și exclamații, din temeri și vise, din realități și fantasme. Scriitura Aglajei Veteranyi - care mi-a amintit de cea a Ágotei Kristof - este stranie, cu o tentă suprarealistă și grotescă, cu un umor negru pe alocuri și cu o imaginație debordantă cât cuprinde. Fiecare cititor va reacționa diferit la această carte - mie mi-a plăcut, pentru că am o slăbiciune pentru tot ceea ce este ciudat, la granița dintre normalitate și nebunie. Unde unii cititori au văzut un personaj schizoid, eu am văzut un copil aruncat dintr-un loc într-altul, fără identitate și fără istorie, o ființă care nu aparține cu adevărat niciunei patrii sau limbi, o persoană cosmopolită nu prin voință proprie, ci prin voința celorlalți. Singurul ei refugiu este în imaginație, oricât de departe de realitate o poartă proiecțiile inocente sau grotești, străbătute de obsesia morții și a fatalității."
1,https://lecturile-emei.blogspot.com/2014/12/,"► „La furat de cai”, de Per Petterson ◄ ► „La furat de cai”, de Per Petterson ◄ Ed. Univers, 2007, 206 pag. | Traducere: Raluca Iani Ed. Univers, 2007, 206 pag. | Traducere: Raluca Iani Titlu original: „Ut og stjæle hester”, 2003 | Țara: Norvegia Titlu original: „Ut og stjæle hester”, 2003 | Țara: Norvegia Ce se întâmplă atunci când un adolescent descoperă că trecutul lui este un ținut străin, iar viitorul îi este furat de altcineva? Unde își mai găsește locul în această lume devenită fluidă, în care punctele de sprijin se năruie ca și cum ar fi fost clădite din nisip? În final rămâne doar propria persoană, singura în care se poate încrede. Rămâne și refugiul solitudinii, pentru ca nimeni să nu mai poată interveni și schimba reperele vieții, rupând zăgazul stabilității și instaurând neprevăzutul, precum un râu năvalnic pe care buștenii sunt duși de curent, într-o călătorie imprevizibilă către destinația finală. Ce se întâmplă atunci când un adolescent descoperă că trecutul lui este un ținut străin, iar viitorul îi este furat de altcineva? Unde își mai găsește locul în această lume devenită fluidă, în care punctele de sprijin se năruie ca și cum ar fi fost clădite din nisip? În final rămâne doar propria persoană, singura în care se poate încrede. Rămâne și refugiul solitudinii, pentru ca nimeni să nu mai poată interveni și schimba reperele vieții, rupând zăgazul stabilității și instaurând neprevăzutul, precum un râu năvalnic pe care buștenii sunt duși de curent, într-o călătorie imprevizibilă către destinația finală. „La furat de cai” (un titlu despre care vom descoperi că are și un alt sens) mi-a transmis o stare aparte, legată mai cu seamă de două imagini distincte: o iarnă calmă trăită la capătul unei vieți, într-un loc izolat, și o vară intensă în pădurile norvegiene, la trecerea dintre copilărie și maturitate. Atașate lor au rămas senzații olfactive puternice: iz de rășină și lemn proaspăt tăiat, miros de fân cosit, de aer încins și înmiresmat, de cai și de râu – toate mirosurile care sunt proprii unui loc și nu se repetă niciunde altundeva. Am trăit intens în lumea acestui roman, călărind bușteni pe râu, tăind copaci în pădure, făcând focul în sobă sau punând fânul la uscat în stil norvegian. Desigur, nu știu să fac niciunul din aceste lucruri, dar le-am trăit alături de Trond, băiatul de cincisprezece ani ale cărui repere vitale se năruie în decursul unei veri pline de evenimente. „La furat de cai” (un titlu despre care vom descoperi că are și un alt sens) mi-a transmis o stare aparte, legată mai cu seamă de două imagini distincte: o iarnă calmă trăită la capătul unei vieți, într-un loc izolat, și o vară intensă în pădurile norvegiene, la trecerea dintre copilărie și maturitate. Atașate lor au rămas senzații olfactive puternice: iz de rășină și lemn proaspăt tăiat, miros de fân cosit, de aer încins și înmiresmat, de cai și de râu – toate mirosurile care sunt proprii unui loc și nu se repetă niciunde altundeva. Am trăit intens în lumea acestui roman, călărind bușteni pe râu, tăind copaci în pădure, făcând focul în sobă sau punând fânul la uscat în stil norvegian. Desigur, nu știu să fac niciunul din aceste lucruri, dar le-am trăit alături de Trond, băiatul de cincisprezece ani ale cărui repere vitale se năruie în decursul unei veri pline de evenimente."
